Course_ID,Course_Duration,Course_Duration_MOOC,Course_Duration_Lecture,Year,Courses_perYear,Hybridation_Level
18619,22,1,21,2019,2480,Low Hybridation
18620,35,17,18,2019,2480,Medium-Low Hybridation
18621,59,21,38,2019,2480,Medium-Low Hybridation
18622,90,14,76,2019,2480,Low Hybridation
18623,15,7,8,2019,2480,Medium-Low Hybridation
18624,63,4,59,2019,2480,Low Hybridation
18625,39,39,0,2019,2480,High Hybridation
18626,24,8,16,2019,2480,Medium-Low Hybridation
18627,14,1,13,2019,2480,Low Hybridation
18628,11,10,1,2019,2480,High Hybridation
18629,15,9,6,2019,2480,Medium-High Hybridation
18630,90,15,75,2019,2480,Low Hybridation
18631,11,6,5,2019,2480,Medium-High Hybridation
18632,11,3,8,2019,2480,Medium-Low Hybridation
18633,14,4,10,2019,2480,Medium-Low Hybridation
18634,13,12,1,2019,2480,High Hybridation
18635,27,4,23,2019,2480,Low Hybridation
18636,14,7,7,2019,2480,Medium-Low Hybridation
18637,31,24,7,2019,2480,Medium-High Hybridation
18638,13,1,12,2019,2480,Low Hybridation
18639,31,27,4,2019,2480,High Hybridation
18640,38,27,11,2019,2480,Medium-High Hybridation
18641,45,10,35,2019,2480,Medium-Low Hybridation
18642,14,6,8,2019,2480,Medium-Low Hybridation
18643,46,32,14,2019,2480,Medium-High Hybridation
18644,34,3,31,2019,2480,Low Hybridation
18645,64,50,14,2019,2480,Medium-High Hybridation
18646,33,10,23,2019,2480,Medium-Low Hybridation
18647,85,2,83,2019,2480,Low Hybridation
18648,32,27,5,2019,2480,High Hybridation
18649,13,2,11,2019,2480,Low Hybridation
18650,15,1,14,2019,2480,Low Hybridation
18651,19,4,15,2019,2480,Medium-Low Hybridation
18652,77,75,2,2019,2480,High Hybridation
18653,32,27,5,2019,2480,High Hybridation
18654,14,1,13,2019,2480,Low Hybridation
18655,73,65,8,2019,2480,High Hybridation
18656,23,0,23,2019,2480,Low Hybridation
18657,12,7,5,2019,2480,Medium-High Hybridation
18658,13,5,8,2019,2480,Medium-Low Hybridation
18659,15,0,15,2019,2480,Low Hybridation
18660,33,32,1,2019,2480,High Hybridation
18661,83,65,18,2019,2480,Medium-High Hybridation
18662,28,2,26,2019,2480,Low Hybridation
18663,28,11,17,2019,2480,Medium-Low Hybridation
18664,20,7,13,2019,2480,Medium-Low Hybridation
18665,89,8,81,2019,2480,Low Hybridation
18666,13,9,4,2019,2480,Medium-High Hybridation
18667,33,13,20,2019,2480,Medium-Low Hybridation
18668,13,3,10,2019,2480,Medium-Low Hybridation
18669,33,15,18,2019,2480,Medium-Low Hybridation
18670,24,16,8,2019,2480,Medium-High Hybridation
18671,15,10,5,2019,2480,Medium-High Hybridation
18672,36,27,9,2019,2480,Medium-High Hybridation
18673,33,20,13,2019,2480,Medium-High Hybridation
18674,35,27,8,2019,2480,Medium-High Hybridation
18675,10,4,6,2019,2480,Medium-Low Hybridation
18676,13,4,9,2019,2480,Medium-Low Hybridation
18677,17,7,10,2019,2480,Medium-Low Hybridation
18678,15,10,5,2019,2480,Medium-High Hybridation
18679,12,12,0,2019,2480,High Hybridation
18680,44,37,7,2019,2480,High Hybridation
18681,12,11,1,2019,2480,High Hybridation
18682,40,18,22,2019,2480,Medium-Low Hybridation
18683,10,1,9,2019,2480,Low Hybridation
18684,14,12,2,2019,2480,High Hybridation
18685,31,13,18,2019,2480,Medium-Low Hybridation
18686,15,1,14,2019,2480,Low Hybridation
18687,29,4,25,2019,2480,Low Hybridation
18688,34,20,14,2019,2480,Medium-High Hybridation
18689,22,3,19,2019,2480,Low Hybridation
18690,31,3,28,2019,2480,Low Hybridation
18691,37,27,10,2019,2480,Medium-High Hybridation
18692,34,32,2,2019,2480,High Hybridation
18693,44,7,37,2019,2480,Low Hybridation
18694,23,6,17,2019,2480,Medium-Low Hybridation
18695,70,70,0,2019,2480,High Hybridation
18696,75,57,18,2019,2480,Medium-High Hybridation
18697,28,20,8,2019,2480,Medium-High Hybridation
18698,62,33,29,2019,2480,Medium-High Hybridation
18699,88,25,63,2019,2480,Medium-Low Hybridation
18700,10,8,2,2020,2464,Medium-High Hybridation
18701,31,26,5,2020,2464,High Hybridation
18702,57,17,40,2020,2464,Medium-Low Hybridation
18703,53,23,30,2020,2464,Medium-Low Hybridation
18704,33,18,15,2020,2464,Medium-High Hybridation
18705,51,16,35,2020,2464,Medium-Low Hybridation
18706,26,17,9,2020,2464,Medium-High Hybridation
18707,12,5,7,2020,2464,Medium-Low Hybridation
18708,18,7,11,2020,2464,Medium-Low Hybridation
18709,10,4,6,2020,2464,Medium-Low Hybridation
18710,42,22,20,2020,2464,Medium-High Hybridation
18711,23,19,4,2020,2464,High Hybridation
18712,29,16,13,2020,2464,Medium-High Hybridation
18713,21,5,16,2020,2464,Medium-Low Hybridation
18714,63,58,5,2020,2464,High Hybridation
18715,50,9,41,2020,2464,Low Hybridation
18716,35,32,4,2020,2464,High Hybridation
18717,28,2,26,2020,2464,Low Hybridation
18718,39,28,11,2020,2464,Medium-High Hybridation
18719,53,37,16,2020,2464,Medium-High Hybridation
18720,67,57,10,2020,2464,High Hybridation
18721,11,8,3,2020,2464,Medium-High Hybridation
18722,58,28,30,2020,2464,Medium-Low Hybridation
18723,17,4,13,2020,2464,Medium-Low Hybridation
18724,27,11,16,2020,2464,Medium-Low Hybridation
18725,33,2,31,2020,2464,Low Hybridation
18726,38,2,36,2020,2464,Low Hybridation
18727,68,56,12,2020,2464,High Hybridation
18728,34,24,10,2020,2464,Medium-High Hybridation
18729,28,14,14,2020,2464,Medium-Low Hybridation
18730,38,35,3,2020,2464,High Hybridation
18731,15,4,11,2020,2464,Medium-Low Hybridation
18732,12,1,11,2020,2464,Low Hybridation
18733,84,55,29,2020,2464,Medium-High Hybridation
18734,37,17,20,2020,2464,Medium-Low Hybridation
18735,48,43,5,2020,2464,High Hybridation
18736,36,3,33,2020,2464,Low Hybridation
18737,17,13,4,2020,2464,Medium-High Hybridation
18738,40,5,35,2020,2464,Low Hybridation
18739,20,16,4,2020,2464,Medium-High Hybridation
18740,30,4,26,2020,2464,Low Hybridation
18741,40,30,10,2020,2464,Medium-High Hybridation
18742,20,15,5,2020,2464,Medium-High Hybridation
18743,42,26,16,2020,2464,Medium-High Hybridation
18744,30,20,10,2020,2464,Medium-High Hybridation
18745,45,39,6,2020,2464,High Hybridation
18746,10,3,7,2020,2464,Medium-Low Hybridation
18747,36,34,2,2020,2464,High Hybridation
18748,89,40,49,2020,2464,Medium-Low Hybridation
18749,35,14,21,2020,2464,Medium-Low Hybridation
18750,15,9,6,2020,2464,Medium-High Hybridation
18751,19,18,1,2020,2464,High Hybridation
18752,15,6,9,2020,2464,Medium-Low Hybridation
18753,76,63,13,2020,2464,High Hybridation
18754,18,9,9,2020,2464,Medium-Low Hybridation
18755,32,18,14,2020,2464,Medium-High Hybridation
18756,14,7,7,2020,2464,Medium-Low Hybridation
18757,29,19,10,2020,2464,Medium-High Hybridation
18758,14,4,10,2020,2464,Medium-Low Hybridation
18759,37,23,14,2020,2464,Medium-High Hybridation
18760,29,7,22,2020,2464,Medium-Low Hybridation
18761,39,15,24,2020,2464,Medium-Low Hybridation
18762,15,13,2,2020,2464,High Hybridation
18763,26,8,18,2020,2464,Medium-Low Hybridation
18764,30,26,4,2020,2464,High Hybridation
18765,36,12,24,2020,2464,Medium-Low Hybridation
18766,11,2,9,2020,2464,Low Hybridation
18767,13,1,12,2020,2464,Low Hybridation
18768,45,28,17,2020,2464,Medium-High Hybridation
18769,25,22,3,2020,2464,High Hybridation
18770,23,0,23,2020,2464,Low Hybridation
18771,36,7,29,2020,2464,Low Hybridation
18772,13,11,2,2020,2464,High Hybridation
18773,31,1,30,2020,2464,Low Hybridation
18774,42,9,33,2020,2464,Medium-Low Hybridation
18775,33,14,19,2020,2464,Medium-Low Hybridation
18776,15,3,12,2020,2464,Low Hybridation
18777,66,50,16,2020,2464,Medium-High Hybridation
18778,72,27,45,2020,2464,Medium-Low Hybridation
18779,59,21,38,2020,2464,Medium-Low Hybridation
18780,40,7,33,2020,2464,Low Hybridation
18781,27,14,13,2020,2464,Medium-High Hybridation
18782,35,10,24,2020,2464,Medium-Low Hybridation
18783,13,10,3,2020,2464,Medium-High Hybridation
18784,39,29,10,2020,2464,Medium-High Hybridation
18785,10,3,7,2020,2464,Medium-Low Hybridation
18786,10,5,5,2020,2464,Medium-Low Hybridation
18787,11,0,11,2020,2464,Low Hybridation
18788,31,27,4,2020,2464,High Hybridation
18789,53,17,36,2020,2464,Medium-Low Hybridation
18790,18,16,2,2020,2464,High Hybridation
18791,28,6,22,2020,2464,Medium-Low Hybridation
18792,22,19,3,2020,2464,High Hybridation
18793,16,5,11,2020,2464,Medium-Low Hybridation
18794,15,14,1,2020,2464,High Hybridation
18795,15,5,10,2020,2464,Medium-Low Hybridation
18796,70,36,34,2020,2464,Medium-High Hybridation
18797,18,2,16,2020,2464,Low Hybridation
18798,51,22,29,2020,2464,Medium-Low Hybridation
18799,24,6,18,2020,2464,Medium-Low Hybridation
18800,15,3,12,2020,2464,Low Hybridation
18801,27,25,2,2020,2464,High Hybridation
18802,29,21,8,2020,2464,Medium-High Hybridation
18803,25,17,8,2020,2464,Medium-High Hybridation
18804,18,15,3,2020,2464,High Hybridation
18805,40,30,10,2020,2464,Medium-High Hybridation
18806,81,35,46,2020,2464,Medium-Low Hybridation
18807,14,8,6,2020,2464,Medium-High Hybridation
18808,34,12,22,2020,2464,Medium-Low Hybridation
18809,14,3,11,2020,2464,Medium-Low Hybridation
18810,82,5,77,2020,2464,Low Hybridation
18811,59,24,35,2020,2464,Medium-Low Hybridation
18812,20,7,13,2020,2464,Medium-Low Hybridation
18813,25,24,0,2020,2464,High Hybridation
18814,27,23,4,2020,2464,High Hybridation
18815,13,2,11,2020,2464,Low Hybridation
18816,58,24,34,2020,2464,Medium-Low Hybridation
18817,24,7,17,2020,2464,Medium-Low Hybridation
18818,17,7,10,2020,2464,Medium-Low Hybridation
18819,22,11,11,2020,2464,Medium-Low Hybridation
18820,21,3,18,2020,2464,Low Hybridation
18821,23,16,7,2020,2464,Medium-High Hybridation
18822,38,27,11,2020,2464,Medium-High Hybridation
18823,16,12,4,2020,2464,Medium-High Hybridation
18824,50,46,4,2020,2464,High Hybridation
18825,69,10,59,2020,2464,Low Hybridation
18826,33,27,6,2020,2464,High Hybridation
18827,12,10,2,2020,2464,High Hybridation
18828,39,2,37,2020,2464,Low Hybridation
18829,32,12,20,2020,2464,Medium-Low Hybridation
18830,19,10,9,2020,2464,Medium-High Hybridation
18831,63,31,32,2020,2464,Medium-Low Hybridation
18832,21,21,0,2020,2464,High Hybridation
18833,22,4,18,2020,2464,Low Hybridation
18834,32,25,7,2020,2464,Medium-High Hybridation
18835,61,23,38,2020,2464,Medium-Low Hybridation
18836,85,84,1,2020,2464,High Hybridation
18837,27,7,20,2020,2464,Medium-Low Hybridation
18838,21,20,1,2020,2464,High Hybridation
18839,83,37,46,2020,2464,Medium-Low Hybridation
18840,16,2,14,2020,2464,Low Hybridation
18841,58,2,56,2020,2464,Low Hybridation
18842,36,28,8,2020,2464,Medium-High Hybridation
18843,49,17,32,2020,2464,Medium-Low Hybridation
18844,15,6,9,2020,2464,Medium-Low Hybridation
18845,38,37,1,2020,2464,High Hybridation
18846,55,29,26,2020,2464,Medium-High Hybridation
18847,78,42,36,2020,2464,Medium-High Hybridation
18848,35,23,12,2020,2464,Medium-High Hybridation
18849,83,58,25,2020,2464,Medium-High Hybridation
18850,27,5,22,2020,2464,Low Hybridation
18851,20,16,4,2020,2464,Medium-High Hybridation
18852,17,5,12,2020,2464,Medium-Low Hybridation
18853,86,34,52,2020,2464,Medium-Low Hybridation
18854,39,24,15,2020,2464,Medium-High Hybridation
18855,68,27,41,2020,2464,Medium-Low Hybridation
18856,23,2,21,2020,2464,Low Hybridation
18857,14,0,14,2020,2464,Low Hybridation
18858,19,17,2,2020,2464,High Hybridation
18859,29,6,23,2020,2464,Medium-Low Hybridation
18860,33,31,2,2020,2464,High Hybridation
18861,19,6,13,2020,2464,Medium-Low Hybridation
18862,48,45,3,2020,2464,High Hybridation
18863,18,4,14,2020,2464,Medium-Low Hybridation
18864,36,15,21,2020,2464,Medium-Low Hybridation
18865,39,25,14,2020,2464,Medium-High Hybridation
18866,25,19,6,2020,2464,Medium-High Hybridation
18867,30,22,8,2020,2464,Medium-High Hybridation
18868,33,10,23,2020,2464,Medium-Low Hybridation
18869,41,16,25,2020,2464,Medium-Low Hybridation
18870,28,19,9,2020,2464,Medium-High Hybridation
18871,14,10,4,2020,2464,Medium-High Hybridation
18872,90,66,24,2020,2464,Medium-High Hybridation
18873,79,54,25,2020,2464,Medium-High Hybridation
18874,18,10,8,2020,2464,Medium-High Hybridation
18875,18,1,17,2020,2464,Low Hybridation
18876,21,8,13,2020,2464,Medium-Low Hybridation
18877,81,79,2,2020,2464,High Hybridation
18878,11,1,10,2020,2464,Low Hybridation
18879,40,5,35,2020,2464,Low Hybridation
18880,19,17,2,2020,2464,High Hybridation
18881,86,69,17,2020,2464,High Hybridation
18882,55,52,3,2020,2464,High Hybridation
18883,19,9,10,2020,2464,Medium-Low Hybridation
18884,31,7,24,2020,2464,Medium-Low Hybridation
18885,21,17,4,2020,2464,High Hybridation
18886,29,15,14,2020,2464,Medium-High Hybridation
18887,39,32,7,2020,2464,High Hybridation
18888,11,4,7,2020,2464,Medium-Low Hybridation
18889,12,4,8,2020,2464,Medium-Low Hybridation
18890,33,2,31,2020,2464,Low Hybridation
18891,68,50,18,2020,2464,Medium-High Hybridation
18892,31,15,16,2020,2464,Medium-Low Hybridation
18893,12,6,6,2020,2464,Medium-Low Hybridation
18894,35,30,5,2020,2464,High Hybridation
18895,24,13,11,2020,2464,Medium-High Hybridation
18896,31,9,22,2020,2464,Medium-Low Hybridation
18897,89,71,18,2020,2464,Medium-High Hybridation
18898,13,2,11,2020,2464,Low Hybridation
18899,25,19,6,2020,2464,Medium-High Hybridation
18900,23,3,20,2020,2464,Low Hybridation
18901,15,7,8,2020,2464,Medium-Low Hybridation
18902,15,7,8,2020,2464,Medium-Low Hybridation
18903,69,1,68,2020,2464,Low Hybridation
18904,20,8,12,2020,2464,Medium-Low Hybridation
18905,82,29,53,2020,2464,Medium-Low Hybridation
18906,84,60,24,2020,2464,Medium-High Hybridation
18907,54,6,48,2020,2464,Low Hybridation
18908,28,2,26,2020,2464,Low Hybridation
18909,79,57,22,2020,2464,Medium-High Hybridation
18910,62,50,12,2020,2464,High Hybridation
18911,50,17,33,2020,2464,Medium-Low Hybridation
18912,23,13,10,2020,2464,Medium-High Hybridation
18913,12,8,4,2020,2464,Medium-High Hybridation
18914,59,49,10,2020,2464,High Hybridation
18915,70,20,50,2020,2464,Medium-Low Hybridation
18916,76,64,12,2020,2464,High Hybridation
18917,88,40,48,2020,2464,Medium-Low Hybridation
18918,23,17,6,2020,2464,Medium-High Hybridation
18919,14,7,7,2020,2464,Medium-Low Hybridation
18920,29,16,13,2020,2464,Medium-High Hybridation
18921,22,11,11,2020,2464,Medium-Low Hybridation
18922,11,6,5,2020,2464,Medium-High Hybridation
18923,25,22,3,2020,2464,High Hybridation
18924,77,25,52,2020,2464,Medium-Low Hybridation
18925,50,12,38,2020,2464,Medium-Low Hybridation
18926,53,5,48,2020,2464,Low Hybridation
18927,53,30,23,2020,2464,Medium-High Hybridation
18928,17,15,2,2020,2464,High Hybridation
18929,14,8,6,2020,2464,Medium-High Hybridation
18930,13,13,0,2020,2464,High Hybridation
18931,31,26,5,2020,2464,High Hybridation
18932,36,1,35,2020,2464,Low Hybridation
18933,23,14,9,2020,2464,Medium-High Hybridation
18934,72,49,23,2020,2464,Medium-High Hybridation
18935,23,14,9,2020,2464,Medium-High Hybridation
18936,84,80,4,2020,2464,High Hybridation
18937,80,25,55,2020,2464,Medium-Low Hybridation
18938,33,22,11,2020,2464,Medium-High Hybridation
18939,19,6,13,2020,2464,Medium-Low Hybridation
18940,18,14,4,2020,2464,Medium-High Hybridation
18941,35,18,17,2020,2464,Medium-High Hybridation
18942,30,29,1,2020,2464,High Hybridation
18943,45,36,9,2020,2464,Medium-High Hybridation
18944,15,10,5,2020,2464,Medium-High Hybridation
18945,22,2,20,2020,2464,Low Hybridation
18946,29,17,12,2020,2464,Medium-High Hybridation
18947,11,2,9,2020,2464,Low Hybridation
18948,57,36,21,2020,2464,Medium-High Hybridation
18949,16,10,6,2020,2464,Medium-High Hybridation
18950,14,6,8,2020,2464,Medium-Low Hybridation
18951,72,0,72,2020,2464,Low Hybridation
18952,47,25,22,2020,2464,Medium-High Hybridation
18953,11,2,9,2020,2464,Low Hybridation
18954,23,22,1,2020,2464,High Hybridation
18955,76,40,36,2020,2464,Medium-High Hybridation
18956,73,33,40,2020,2464,Medium-Low Hybridation
18957,23,19,4,2020,2464,High Hybridation
18958,27,17,10,2020,2464,Medium-High Hybridation
18959,32,7,25,2020,2464,Medium-Low Hybridation
18960,15,4,10,2020,2464,Medium-Low Hybridation
18961,21,4,17,2020,2464,Low Hybridation
18962,53,1,52,2020,2464,Low Hybridation
18963,55,9,46,2020,2464,Low Hybridation
18964,19,3,16,2020,2464,Low Hybridation
18965,32,14,18,2020,2464,Medium-Low Hybridation
18966,18,12,6,2020,2464,Medium-High Hybridation
18967,90,25,65,2020,2464,Medium-Low Hybridation
18968,35,33,2,2020,2464,High Hybridation
18969,36,24,12,2020,2464,Medium-High Hybridation
18970,81,14,67,2020,2464,Low Hybridation
18971,17,4,13,2020,2464,Medium-Low Hybridation
18972,68,57,11,2020,2464,High Hybridation
18973,55,28,28,2020,2464,Medium-High Hybridation
18974,22,7,15,2020,2464,Medium-Low Hybridation
18975,19,15,4,2020,2464,Medium-High Hybridation
18976,21,3,18,2020,2464,Low Hybridation
18977,14,2,12,2020,2464,Low Hybridation
18978,37,23,14,2020,2464,Medium-High Hybridation
18979,11,3,8,2020,2464,Medium-Low Hybridation
18980,18,12,6,2020,2464,Medium-High Hybridation
18981,26,16,10,2020,2464,Medium-High Hybridation
18982,14,12,2,2020,2464,High Hybridation
18983,13,8,5,2020,2464,Medium-High Hybridation
18984,17,5,12,2020,2464,Medium-Low Hybridation
18985,20,13,7,2020,2464,Medium-High Hybridation
18986,10,4,6,2020,2464,Medium-Low Hybridation
18987,34,6,28,2020,2464,Low Hybridation
18988,13,3,10,2020,2464,Medium-Low Hybridation
18989,30,25,5,2020,2464,High Hybridation
18990,54,23,31,2020,2464,Medium-Low Hybridation
18991,40,11,29,2020,2464,Medium-Low Hybridation
18992,25,20,6,2020,2464,Medium-High Hybridation
18993,25,2,23,2020,2464,Low Hybridation
18994,47,14,33,2020,2464,Medium-Low Hybridation
18995,15,12,3,2020,2464,Medium-High Hybridation
18996,53,5,48,2020,2464,Low Hybridation
18997,14,6,8,2020,2464,Medium-Low Hybridation
18998,70,66,4,2020,2464,High Hybridation
18999,21,8,13,2020,2464,Medium-Low Hybridation
19000,40,30,10,2020,2464,Medium-High Hybridation
19001,18,18,0,2020,2464,High Hybridation
19002,17,16,1,2020,2464,High Hybridation
19003,82,20,62,2020,2464,Medium-Low Hybridation
19004,22,5,17,2020,2464,Medium-Low Hybridation
19005,47,32,15,2020,2464,Medium-High Hybridation
19006,29,4,25,2020,2464,Low Hybridation
19007,70,61,9,2020,2464,High Hybridation
19008,74,36,38,2020,2464,Medium-Low Hybridation
19009,87,56,31,2020,2464,Medium-High Hybridation
19010,23,9,14,2020,2464,Medium-Low Hybridation
19011,25,15,10,2020,2464,Medium-High Hybridation
19012,30,26,4,2020,2464,High Hybridation
19013,77,20,57,2020,2464,Medium-Low Hybridation
19014,34,24,10,2020,2464,Medium-High Hybridation
19015,49,41,8,2020,2464,High Hybridation
19016,26,24,2,2020,2464,High Hybridation
19017,35,24,11,2020,2464,Medium-High Hybridation
19018,38,17,21,2020,2464,Medium-Low Hybridation
19019,32,23,9,2020,2464,Medium-High Hybridation
19020,89,9,80,2020,2464,Low Hybridation
19021,53,13,40,2020,2464,Medium-Low Hybridation
19022,45,8,37,2020,2464,Low Hybridation
19023,10,6,4,2020,2464,Medium-High Hybridation
19024,49,19,30,2020,2464,Medium-Low Hybridation
19025,10,8,2,2020,2464,Medium-High Hybridation
19026,31,28,3,2020,2464,High Hybridation
19027,21,14,7,2020,2464,Medium-High Hybridation
19028,10,5,5,2020,2464,Medium-Low Hybridation
19029,13,9,4,2020,2464,Medium-High Hybridation
19030,41,2,39,2020,2464,Low Hybridation
19031,89,70,19,2020,2464,Medium-High Hybridation
19032,60,4,56,2020,2464,Low Hybridation
19033,14,4,10,2020,2464,Medium-Low Hybridation
19034,16,1,15,2020,2464,Low Hybridation
19035,72,48,24,2020,2464,Medium-High Hybridation
19036,26,5,21,2020,2464,Low Hybridation
19037,20,16,4,2020,2464,Medium-High Hybridation
19038,40,34,6,2020,2464,High Hybridation
19039,26,5,21,2020,2464,Low Hybridation
19040,39,27,12,2020,2464,Medium-High Hybridation
19041,11,1,10,2020,2464,Low Hybridation
19042,40,12,28,2020,2464,Medium-Low Hybridation
19043,62,37,25,2020,2464,Medium-High Hybridation
19044,15,1,14,2020,2464,Low Hybridation
19045,32,31,1,2020,2464,High Hybridation
19046,66,47,19,2020,2464,Medium-High Hybridation
19047,22,14,8,2020,2464,Medium-High Hybridation
19048,16,8,8,2020,2464,Medium-Low Hybridation
19049,80,71,9,2020,2464,High Hybridation
19050,26,11,15,2020,2464,Medium-Low Hybridation
19051,64,22,42,2020,2464,Medium-Low Hybridation
19052,15,14,1,2020,2464,High Hybridation
19053,51,4,47,2020,2464,Low Hybridation
19054,10,2,8,2020,2464,Low Hybridation
19055,86,69,17,2020,2464,High Hybridation
19056,15,13,2,2020,2464,High Hybridation
19057,12,8,4,2020,2464,Medium-High Hybridation
19058,34,0,34,2020,2464,Low Hybridation
19059,21,10,11,2020,2464,Medium-Low Hybridation
19060,83,72,11,2020,2464,High Hybridation
19061,32,19,13,2020,2464,Medium-High Hybridation
19062,18,18,0,2020,2464,High Hybridation
19063,14,5,9,2020,2464,Medium-Low Hybridation
19064,15,12,3,2020,2464,Medium-High Hybridation
19065,12,9,3,2020,2464,Medium-High Hybridation
19066,26,1,25,2020,2464,Low Hybridation
19067,26,6,20,2020,2464,Medium-Low Hybridation
19068,69,51,18,2020,2464,Medium-High Hybridation
19069,23,8,15,2020,2464,Medium-Low Hybridation
19070,28,19,9,2020,2464,Medium-High Hybridation
19071,45,14,32,2020,2464,Medium-Low Hybridation
19072,78,66,12,2020,2464,High Hybridation
19073,62,17,45,2020,2464,Medium-Low Hybridation
19074,30,11,19,2020,2464,Medium-Low Hybridation
19075,63,49,14,2020,2464,Medium-High Hybridation
19076,15,5,10,2020,2464,Medium-Low Hybridation
19077,19,5,14,2020,2464,Medium-Low Hybridation
19078,83,73,10,2020,2464,High Hybridation
19079,15,2,13,2020,2464,Low Hybridation
19080,29,19,10,2020,2464,Medium-High Hybridation
19081,10,8,2,2020,2464,Medium-High Hybridation
19082,30,8,22,2020,2464,Medium-Low Hybridation
19083,19,12,7,2020,2464,Medium-High Hybridation
19084,49,23,26,2020,2464,Medium-Low Hybridation
19085,23,14,9,2020,2464,Medium-High Hybridation
19086,35,26,9,2020,2464,Medium-High Hybridation
19087,11,6,5,2020,2464,Medium-High Hybridation
19088,40,5,35,2020,2464,Low Hybridation
19089,15,9,6,2020,2464,Medium-High Hybridation
19090,34,3,31,2020,2464,Low Hybridation
19091,22,7,15,2020,2464,Medium-Low Hybridation
19092,15,9,6,2020,2464,Medium-High Hybridation
19093,21,20,1,2020,2464,High Hybridation
19094,54,52,2,2020,2464,High Hybridation
19095,32,22,10,2020,2464,Medium-High Hybridation
19096,15,6,9,2020,2464,Medium-Low Hybridation
19097,73,38,35,2020,2464,Medium-High Hybridation
19098,23,3,20,2020,2464,Low Hybridation
19099,50,28,22,2020,2464,Medium-High Hybridation
19100,22,17,5,2020,2464,Medium-High Hybridation
19101,61,29,32,2020,2464,Medium-Low Hybridation
19102,35,11,24,2020,2464,Medium-Low Hybridation
19103,17,4,13,2020,2464,Medium-Low Hybridation
19104,39,5,34,2020,2464,Low Hybridation
19105,26,6,20,2020,2464,Medium-Low Hybridation
19106,17,3,14,2020,2464,Low Hybridation
19107,35,33,2,2020,2464,High Hybridation
19108,38,11,27,2020,2464,Medium-Low Hybridation
19109,31,8,23,2020,2464,Medium-Low Hybridation
19110,89,38,51,2020,2464,Medium-Low Hybridation
19111,35,9,26,2020,2464,Medium-Low Hybridation
19112,52,29,23,2020,2464,Medium-High Hybridation
19113,29,3,26,2020,2464,Low Hybridation
19114,23,9,14,2020,2464,Medium-Low Hybridation
19115,17,10,7,2020,2464,Medium-High Hybridation
19116,15,6,9,2020,2464,Medium-Low Hybridation
19117,26,9,17,2020,2464,Medium-Low Hybridation
19118,38,3,35,2020,2464,Low Hybridation
19119,19,13,6,2020,2464,Medium-High Hybridation
19120,38,34,4,2020,2464,High Hybridation
19121,32,6,26,2020,2464,Low Hybridation
19122,15,8,7,2020,2464,Medium-High Hybridation
19123,13,4,9,2020,2464,Medium-Low Hybridation
19124,15,11,4,2020,2464,Medium-High Hybridation
19125,84,72,12,2020,2464,High Hybridation
19126,13,1,12,2020,2464,Low Hybridation
19127,52,4,48,2020,2464,Low Hybridation
19128,56,55,1,2020,2464,High Hybridation
19129,44,29,15,2020,2464,Medium-High Hybridation
19130,33,30,3,2020,2464,High Hybridation
19131,18,3,15,2020,2464,Low Hybridation
19132,46,23,23,2020,2464,Medium-Low Hybridation
19133,22,2,20,2020,2464,Low Hybridation
19134,28,5,23,2020,2464,Low Hybridation
19135,81,3,78,2020,2464,Low Hybridation
19136,15,6,9,2020,2464,Medium-Low Hybridation
19137,13,4,9,2020,2464,Medium-Low Hybridation
19138,14,2,12,2020,2464,Low Hybridation
19139,13,7,6,2020,2464,Medium-High Hybridation
19140,18,6,12,2020,2464,Medium-Low Hybridation
19141,55,55,0,2020,2464,High Hybridation
19142,43,24,19,2020,2464,Medium-High Hybridation
19143,12,2,10,2020,2464,Low Hybridation
19144,32,27,5,2020,2464,High Hybridation
19145,15,10,5,2020,2464,Medium-High Hybridation
19146,90,62,28,2020,2464,Medium-High Hybridation
19147,58,6,52,2020,2464,Low Hybridation
19148,39,19,20,2020,2464,Medium-Low Hybridation
19149,15,2,13,2020,2464,Low Hybridation
19150,22,11,11,2020,2464,Medium-Low Hybridation
19151,22,6,16,2020,2464,Medium-Low Hybridation
19152,53,49,4,2020,2464,High Hybridation
19153,62,56,6,2020,2464,High Hybridation
19154,29,22,7,2020,2464,Medium-High Hybridation
19155,34,29,5,2020,2464,High Hybridation
19156,46,29,17,2020,2464,Medium-High Hybridation
19157,33,26,7,2020,2464,Medium-High Hybridation
19158,37,6,31,2020,2464,Low Hybridation
19159,34,12,22,2020,2464,Medium-Low Hybridation
19160,15,14,1,2020,2464,High Hybridation
19161,15,10,5,2020,2464,Medium-High Hybridation
19162,12,10,2,2020,2464,High Hybridation
19163,15,2,13,2020,2464,Low Hybridation
19164,15,7,8,2020,2464,Medium-Low Hybridation
19165,10,5,5,2020,2464,Medium-Low Hybridation
19166,11,8,3,2020,2464,Medium-High Hybridation
19167,58,40,18,2020,2464,Medium-High Hybridation
19168,12,4,8,2020,2464,Medium-Low Hybridation
19169,37,18,19,2020,2464,Medium-Low Hybridation
19170,37,15,22,2020,2464,Medium-Low Hybridation
19171,53,38,15,2020,2464,Medium-High Hybridation
19172,22,4,18,2020,2464,Low Hybridation
19173,72,35,37,2020,2464,Medium-Low Hybridation
19174,48,42,6,2020,2464,High Hybridation
19175,40,12,28,2020,2464,Medium-Low Hybridation
19176,27,7,20,2020,2464,Medium-Low Hybridation
